# t,f_exact,f_approx,error
7.6000000000000005,1998.1958951041190176,1940.6955900796315291,57.5003050244874885
7.7000000000000002,2208.3479918872089911,2143.9650214043422238,64.3829704828667673
7.8000000000000007,2440.6019776245007051,2368.5249951110117763,72.0769825134889288
7.9000000000000004,2697.2823282685099002,2616.6054933074465225,80.6768349610633777
8.0000000000000000,2980.9579870417283018,2890.6700675480128666,90.2879194937154352
8.0999999999999996,3294.4680752838403350,3193.4403030148423568,101.0277722689979782
8.2000000000000011,3640.9503073323585340,3527.9228450896680442,113.0274622426904898
8.3000000000000007,4023.8723938223129153,3897.4392567023760421,126.4331371199368732
8.4000000000000004,4447.0667476998578422,4305.6590029532490007,141.4077447466088415
8.5000000000000000,4914.7688402991343537,4756.6358905611177761,158.1329497380165776
8.5999999999999996,5431.6595913629780625,5254.8483239976230834,176.8112673653549791
